                   1            -5.53873            -5.53873                   0
                   2            -5.53829            -5.53851         0.000157412
                   3            -5.53784            -5.53829         0.000209676
                   4             -5.5374            -5.53807         0.000248403
                   5            -5.53696            -5.53784         0.000280762
                   6            -5.53652            -5.53762          0.00030921
                   7            -5.53607             -5.5374         0.000334923
                   8            -5.53563            -5.53718         0.000358572
                   9            -5.53487            -5.53692         0.000400111
                  10            -5.53443            -5.53668         0.000430632
                  11              -5.534            -5.53643          0.00045512
                  12            -5.53227            -5.53608         0.000533199
                  13            -5.53119            -5.53571         0.000610765
                  14            -5.52947            -5.53526         0.000711501
                  15            -5.52742            -5.53474         0.000834294
                  16            -5.52441            -5.53409          0.00100134
                  17             -5.5214            -5.53335          0.00118875
                  18            -5.51839            -5.53252          0.00138305
                  19            -5.51635            -5.53167          0.00155009
                  20            -5.51334            -5.53075          0.00172228
                  21            -5.50936            -5.52973          0.00191794
                  22            -5.50636            -5.52867          0.00210456
                  23             -5.5027            -5.52754          0.00229594
                  24            -5.50035            -5.52641          0.00246402
                  25            -5.49831            -5.52528          0.00260913
                  26            -5.49628            -5.52417          0.00273684
                  27            -5.49328            -5.52302          0.00286457
                  28            -5.49093            -5.52188          0.00298274
                  29            -5.48923            -5.52075          0.00308502
                  30            -5.48753            -5.51964          0.00317469
                  31            -5.48422             -5.5185          0.00327151
                  32            -5.48253            -5.51738          0.00335689
                  33            -5.48116            -5.51628          0.00342989
                  34            -5.48012            -5.51522          0.00349001
                  35            -5.47908            -5.51418          0.00353969
                  36             -5.4787             -5.5132          0.00357598
                  37            -5.47702            -5.51222          0.00361051
                  38            -5.47535            -5.51125          0.00364351
                  39            -5.47272            -5.51026          0.00368158
                  40            -5.47106            -5.50928          0.00371768
                  41            -5.46941            -5.50831          0.00375203
                  42            -5.46809            -5.50735          0.00378292
                  43            -5.46677            -5.50641          0.00381083
                  44            -5.46611            -5.50549          0.00383268
                  45            -5.46514             -5.5046          0.00385101
                  46            -5.46352             -5.5037          0.00386943
                  47            -5.46224            -5.50282          0.00388639
                  48            -5.46161            -5.50196          0.00389912
                  49            -5.46002            -5.50111          0.00391238
                  50            -5.45973            -5.50028          0.00392065
                  51            -5.45784            -5.49945          0.00393109
                  52            -5.45628            -5.49862          0.00394215
                  53            -5.45603            -5.49781          0.00394881
                  54            -5.45547            -5.49703          0.00395278
                  55            -5.45459            -5.49626           0.0039555
                  56            -5.45373             -5.4955          0.00395709
                  57            -5.45256            -5.49474          0.00395873
                  58            -5.45172              -5.494          0.00395935
                  59             -5.4509            -5.49327          0.00395906
                  60            -5.44945            -5.49254          0.00395986
                  61            -5.44931            -5.49183          0.00395785
                  62            -5.44918            -5.49115          0.00395334
                  63            -5.44875            -5.49047          0.00394744
                  64            -5.44769             -5.4898          0.00394196
                  65            -5.44664            -5.48914          0.00393684
                  66            -5.44594            -5.48849          0.00393123
                  67            -5.44461            -5.48783          0.00392673
                  68            -5.44394            -5.48718          0.00392167
                  69            -5.44362            -5.48655          0.00391534
                  70            -5.44331            -5.48594          0.00390783
                  71             -5.4427            -5.48533          0.00389995
                  72            -5.44244            -5.48473          0.00389101
                  73            -5.44122            -5.48414          0.00388309
                  74              -5.441            -5.48355          0.00387413
                  75            -5.44111            -5.48299          0.00386358
                  76            -5.44125            -5.48244          0.00385156
                  77            -5.44141             -5.4819          0.00383821
                  78            -5.44127            -5.48138           0.0038242
                  79             -5.4418            -5.48088          0.00380848
                  80            -5.44202             -5.4804          0.00379173
                  81            -5.44226            -5.47993          0.00377404
                  82             -5.4422            -5.47947          0.00375596
                  83            -5.44215            -5.47902          0.00373751
                  84            -5.44245            -5.47858          0.00371828
                  85            -5.44245            -5.47816          0.00369875
                  86            -5.44246            -5.47774          0.00367896
                  87            -5.44282            -5.47734          0.00365851
                  88            -5.44319            -5.47695          0.00363746
                  89            -5.44358            -5.47658          0.00361587
                  90            -5.44398            -5.47621          0.00359378
                  91             -5.4444            -5.47586          0.00357125
                  92            -5.44451            -5.47552          0.00354865
                  93            -5.44464            -5.47519            0.003526
                  94             -5.4451            -5.47487          0.00350299
                  95             -5.4446            -5.47455          0.00348058
                  96            -5.44477            -5.47424          0.00345813
                  97            -5.44526            -5.47394          0.00343536
                  98            -5.44577            -5.47366          0.00341231
                  99            -5.44628            -5.47338          0.00338903
                 100            -5.44713            -5.47312          0.00336529
                 101            -5.44733            -5.47286          0.00334164
                 102            -5.44787            -5.47262          0.00331786
                 103             -5.4484            -5.47238          0.00329396
                 104            -5.44927            -5.47216          0.00326977
                 105            -5.44982            -5.47195          0.00324555
                 106            -5.45036            -5.47174          0.00322131
                 107            -5.45059            -5.47155          0.00319727
                 108            -5.45113            -5.47136          0.00317325
                 109            -5.45168            -5.47118          0.00314926
                 110             -5.4519              -5.471          0.00312551
                 111            -5.45244            -5.47083          0.00310182
                 112             -5.4533            -5.47068          0.00307807
                 113            -5.45351            -5.47052          0.00305457
                 114            -5.45372            -5.47038          0.00303133
                 115            -5.45424            -5.47024          0.00300822
                 116            -5.45508            -5.47011          0.00298513
                 117            -5.45559            -5.46998          0.00296219
                 118            -5.45609            -5.46986          0.00293943
                 119            -5.45658            -5.46975          0.00291685
                 120            -5.45738            -5.46965          0.00289436
                 121            -5.45753            -5.46955          0.00287217
                 122            -5.45799            -5.46946          0.00285019
                 123            -5.45812            -5.46936          0.00282851
                 124            -5.45855            -5.46928          0.00280704
                 125             -5.4593             -5.4692          0.00278572
                 126            -5.45972            -5.46912          0.00276463
                 127            -5.46045            -5.46905           0.0027437
