0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0037778  0.0540364  0.302825  1.09801  2.23611  3.52998  4.55858  4.89972  4.49743  3.63032  2.73773  1.75491  1.15556  0.702285  0.404878  0.17629  0.0683238  0.0402297  0.0363664  0.0649887  0.106313  0.194531  0.307392  0.447263  0.635102  0.820154  0.905447  0.920938  0.917788  0.826887  0.650687  0.472079  0.318202  0.21004  0.199979  0.245182  0.419647  0.714544  1.21418  1.74517  2.24379  2.54757  2.70059  2.62283  2.20567  1.72689  1.20441  0.802417  0.526784  0.41522  0.442699  0.580616  0.757628  0.902791  1.03192  1.02231  0.905353  0.806478  0.663594  0.565452  0.543774  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00384776  0.0387638  0.324944  1.07677  2.28065  3.61211  4.57757  4.86501  4.44127  3.61538  2.69296  1.76024  1.14426  0.69171  0.387106  0.198707  0.0971523  0.0547281  0.0613921  0.0706663  0.127865  0.192936  0.308186  0.447304  0.595402  0.786465  0.900587  0.953978  0.897328  0.81358  0.65036  0.453235  0.320241  0.250682  0.206263  0.267062  0.461556  0.749405  1.22878  1.72413  2.2005  2.56039  2.70608  2.51894  2.17337  1.70368  1.19262  0.816787  0.555477  0.448983  0.468441  0.606558  0.753058  0.907269  1.01167  1.00874  0.906837  0.808641  0.675616  0.582829  0.601599  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00300825  0.0474482  0.315913  1.06396  2.27257  3.60883  4.53388  4.8222  4.47716  3.64624  2.73584  1.86431  1.12776  0.64488  0.376676  0.177227  0.0914646  0.0444356  0.0456933  0.0605232  0.0980804  0.199914  0.321938  0.466293  0.63896  0.748117  0.925216  0.975958  0.919369  0.758272  0.648202  0.472946  0.318629  0.227267  0.212608  0.270375  0.443804  0.739864  1.1728  1.68868  2.21702  2.59118  2.74186  2.58488  2.27102  1.65735  1.16389  0.804481  0.549404  0.423527  0.463712  0.605219  0.77828  0.901222  0.99681  0.976797  0.922935  0.809063  0.65648  0.575151  0.594857  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00286833  0.059826  0.287139  1.04731  2.32775  3.65395  4.45819  4.84313  4.49298  3.68411  2.6667  1.77156  1.17291  0.660107  0.382129  0.198707  0.111381  0.0458375  0.0384794  0.0665516  0.106436  0.1931  0.326296  0.46143  0.632138  0.750623  0.891351  0.965418  0.896921  0.797494  0.65993  0.486629  0.32022  0.213166  0.215497  0.282795  0.448151  0.738325  1.21061  1.72597  2.23743  2.54957  2.7159  2.525  2.16532  1.70205  1.213  0.819471  0.538055  0.439742  0.464496  0.571173  0.782739  0.920167  0.994219  1.02226  0.935077  0.792898  0.661033  0.574099  0.581868  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.000279837  0.0435219  0.344053  1.05366  2.27612  3.60621  4.51756  4.83826  4.41749  3.67654  2.76671  1.82035  1.13597  0.639751  0.334744  0.191468  0.10486  0.0685084  0.0479548  0.0594707  0.106899  0.192011  0.320538  0.482319  0.608694  0.761538  0.922761  0.992435  0.889206  0.772986  0.656461  0.483829  0.307056  0.229042  0.208304  0.298972  0.478657  0.774194  1.17833  1.7124  2.2514  2.5146  2.67305  2.51761  2.15233  1.72097  1.22725  0.797581  0.562221  0.4597  0.48478  0.609564  0.7603  0.899302  0.971375  0.986991  0.939045  0.768616  0.678292  0.5908  0.601312  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00311319  0.0519402  0.280706  1.01773  2.36804  3.66974  4.59792  4.74083  4.35987  3.71035  2.74435  1.8089  1.14564  0.667929  0.350094  0.175445  0.092953  0.0567113  0.0341709  0.0551487  0.115193  0.186166  0.325719  0.485071  0.660792  0.806747  0.915688  0.906671  0.87131  0.790398  0.635682  0.482225  0.326849  0.239634  0.194978  0.263118  0.436097  0.75626  1.1969  1.78088  2.26578  2.53376  2.66861  2.51862  2.19371  1.68966  1.24505  0.815058  0.551549  0.432718  0.474253  0.601967  0.771155  0.917871  0.955736  0.97533  0.908429  0.798718  0.665976  0.575595  0.613121  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00314817  0.0297799  0.305804  1.01679  2.40519  3.66903  4.56056  4.7802  4.3813  3.682  2.66779  1.78804  1.12529  0.675493  0.380775  0.204918  0.100094  0.0640289  0.0467332  0.0717667  0.115917  0.183169  0.305343  0.444259  0.628903  0.800332  0.922494  0.950287  0.918375  0.76439  0.630676  0.498719  0.330031  0.255863  0.212264  0.265095  0.467502  0.776814  1.20435  1.75297  2.175  2.53655  2.66725  2.47766  2.19511  1.67561  1.23909  0.819289  0.572144  0.488271  0.49344  0.572606  0.73704  0.9057  0.981064  0.991997  0.913497  0.782618  0.653632  0.578402  0.605921  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00209878  0.0580293  0.300607  1.008  2.28356  3.707  4.67168  4.82738  4.42024  3.50814  2.67619  1.8244  1.18149  0.67377  0.359743  0.194849  0.101724  0.0583356  0.0449009  0.0660094  0.115455  0.232674  0.338504  0.435177  0.605121  0.754939  0.898882  0.947301  0.938104  0.781605  0.625467  0.455102  0.345372  0.235594  0.213527  0.265183  0.444666  0.766621  1.21348  1.74659  2.2583  2.59821  2.69711  2.47863  2.12284  1.64802  1.23439  0.824753  0.54348  0.451749  0.491267  0.614762  0.784766  0.904284  1.00371  1.00299  0.900894  0.760903  0.644216  0.587341  0.590319  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00689099  0.0563988  0.307293  1.01882  2.30871  3.62738  4.58387  4.80259  4.48894  3.68808  2.6794  1.83369  1.0978  0.667216  0.358217  0.182739  0.0929352  0.0484876  0.0470634  0.0734891  0.127881  0.181514  0.308691  0.434296  0.628091  0.807993  0.909187  0.925887  0.914901  0.826236  0.668913  0.451764  0.308796  0.218067  0.198019  0.248928  0.431855  0.76262  1.23411  1.75263  2.17639  2.57417  2.76418  2.588  2.13564  1.69973  1.22724  0.775055  0.522165  0.436648  0.452565  0.598002  0.770151  0.923235  1.00828  1.00668  0.922684  0.791638  0.653937  0.571494  0.556906  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00374282  0.0545022  0.281656  1.04828  2.28021  3.69063  4.71362  4.85126  4.3418  3.46074  2.63632  1.88145  1.18396  0.689433  0.382777  0.189226  0.0817724  0.0577885  0.057034  0.0728352  0.134957  0.201047  0.308229  0.419723  0.616761  0.799767  0.908958  0.934774  0.922903  0.806136  0.628326  0.47802  0.328472  0.234058  0.210072  0.286975  0.461374  0.788771  1.26007  1.72021  2.24666  2.53948  2.59408  2.49424  2.13131  1.65946  1.22612  0.827255  0.587043  0.488668  0.496411  0.609037  0.76489  0.876147  0.993407  0.984834  0.90567  0.79965  0.673435  0.604116  0.597823  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.000405023  0.00654119  0.0508089  0.317941  0.990083  2.30862  3.67217  4.6136  4.74762  4.4498  3.69098  2.68194  1.82844  1.09702  0.674364  0.366436  0.201151  0.105728  0.0538903  0.0482189  0.0665357  0.113574  0.166692  0.282731  0.425159  0.609642  0.802745  0.919504  1.001  0.933001  0.802763  0.667038  0.476142  0.325942  0.219022  0.181339  0.249686  0.43219  0.761958  1.19209  1.69331  2.28786  2.61504  2.70337  2.49145  2.19141  1.70735  1.22906  0.764974  0.541519  0.451463  0.471677  0.588073  0.754903  0.905011  1.00101  1.00984  0.920038  0.793912  0.647208  0.552446  0.554987  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0037778  0.0454185  0.313441  1.06073  2.24958  3.51286  4.64621  4.88071  4.55805  3.56661  2.63534  1.81145  1.18132  0.681196  0.37864  0.18149  0.0939098  0.0466924  0.0472945  0.0730266  0.116102  0.197558  0.281736  0.456065  0.636902  0.7684  0.889685  0.974144  0.912349  0.797982  0.640292  0.486541  0.334536  0.233746  0.199888  0.271782  0.441411  0.757127  1.18684  1.71467  2.22038  2.57246  2.69833  2.57342  2.17677  1.7077  1.20823  0.811469  0.529728  0.417562  0.460292  0.594144  0.755841  0.902109  1.01717  1.04209  0.937824  0.786685  0.64978  0.565058  0.579961  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00349796  0.0587945  0.299783  1.09647  2.24941  3.6201  4.54999  4.86426  4.41884  3.6136  2.65289  1.87172  1.18863  0.688483  0.361707  0.176823  0.0905432  0.0585065  0.0531547  0.0687365  0.115147  0.200943  0.334795  0.498848  0.616044  0.772703  0.870399  0.928936  0.864146  0.773102  0.62462  0.484488  0.351042  0.244202  0.21479  0.286581  0.433214  0.789153  1.18118  1.72803  2.24315  2.52892  2.64045  2.55292  2.23069  1.70462  1.21223  0.828188  0.548299  0.423596  0.45559  0.606592  0.757145  0.911977  0.977612  1.02155  0.941546  0.799158  0.66697  0.608352  0.601731  
