                   1                1.99                1.99                   0
                   2             1.98998             1.98999         6.46968e-06
                   3             1.98993             1.98997         1.79464e-05
                   4             1.98984             1.98994         3.19877e-05
                   5             1.98971             1.98989         4.82036e-05
                   6             1.98954             1.98983         6.63418e-05
                   7             1.98934             1.98976          8.6226e-05
                   8              1.9891             1.98968         0.000107726
                   9             1.98883             1.98959          0.00013074
                  10             1.98852             1.98948          0.00015519
                  11             1.98817             1.98936         0.000181013
                  12             1.98778             1.98923         0.000208155
                  13             1.98736             1.98909         0.000236576
                  14              1.9869             1.98893         0.000266241
                  15              1.9864             1.98876         0.000297122
                  16             1.98586             1.98858         0.000329197
                  17             1.98528             1.98839         0.000362447
                  18             1.98467             1.98818         0.000396859
                  19             1.98401             1.98796         0.000432422
                  20             1.98331             1.98773         0.000469127
                  21             1.98257             1.98748         0.000506972
                  22             1.98179             1.98722         0.000545952
                  23             1.98097             1.98695         0.000586068
                  24              1.9801             1.98667         0.000627322
                  25             1.97919             1.98637         0.000669718
                  26             1.97823             1.98605          0.00071326
                  27             1.97723             1.98573         0.000757951
                  28             1.97619             1.98539         0.000803793
                  29              1.9751             1.98503           0.0008508
                  30             1.97396             1.98466         0.000898986
                  31             1.97277             1.98428         0.000948363
                  32             1.97153             1.98388         0.000998946
                  33             1.97024             1.98347          0.00105074
                  34              1.9689             1.98304          0.00110377
                  35              1.9675             1.98259          0.00115803
                  36             1.96606             1.98213          0.00121355
                  37             1.96456             1.98166          0.00127034
                  38               1.963             1.98117          0.00132843
                  39             1.96139             1.98066          0.00138783
                  40             1.95972             1.98014          0.00144856
                  41             1.95799              1.9796          0.00151064
                  42             1.95619             1.97904          0.00157409
                  43             1.95434             1.97847          0.00163893
                  44             1.95243             1.97787          0.00170519
                  45             1.95045             1.97726          0.00177288
                  46              1.9484             1.97664          0.00184203
                  47             1.94629             1.97599          0.00191266
                  48             1.94411             1.97533          0.00198479
                  49             1.94186             1.97464          0.00205846
                  50             1.93954             1.97394          0.00213369
                  51             1.93714             1.97322          0.00221051
                  52             1.93467             1.97248          0.00228895
                  53             1.93212             1.97172          0.00236904
                  54             1.92949             1.97094           0.0024508
                  55             1.92679             1.97013          0.00253429
                  56               1.924             1.96931          0.00261952
                  57             1.92113             1.96846          0.00270652
                  58             1.91817              1.9676          0.00279533
                  59             1.91512             1.96671          0.00288598
                  60             1.91199              1.9658          0.00297849
                  61             1.90877             1.96486          0.00307289
                  62             1.90545              1.9639          0.00316921
                  63             1.90204             1.96292          0.00326749
                  64             1.89853             1.96191          0.00336777
                  65             1.89493             1.96088          0.00347007
                  66             1.89122             1.95983          0.00357442
                  67             1.88741             1.95875          0.00368087
                  68              1.8835             1.95764          0.00378945
                  69             1.87948             1.95651          0.00390017
                  70             1.87535             1.95535          0.00401309
                  71             1.87111             1.95416          0.00412822
                  72             1.86676             1.95295          0.00424561
                  73              1.8623             1.95171          0.00436528
                  74             1.85772             1.95044          0.00448726
                  75             1.85302             1.94914          0.00461159
                  76             1.84821             1.94781          0.00473827
                  77             1.84327             1.94645          0.00486735
                  78             1.83821             1.94506          0.00499885
                  79             1.83303             1.94365          0.00513279
                  80             1.82772              1.9422           0.0052692
                  81             1.82229             1.94072           0.0054081
                  82             1.81672              1.9392          0.00554951
                  83             1.81103             1.93766          0.00569346
                  84              1.8052             1.93608          0.00583997
                  85             1.79924             1.93447          0.00598906
                  86             1.79315             1.93283          0.00614073
                  87             1.78692             1.93115            0.006295
                  88             1.78056             1.92944          0.00645188
                  89             1.77406              1.9277          0.00661139
                  90             1.76742             1.92591          0.00677352
                  91             1.76065              1.9241          0.00693829
                  92             1.75373             1.92225          0.00710569
                  93             1.74668             1.92036          0.00727573
                  94             1.73949             1.91844           0.0074484
                  95             1.73217             1.91647           0.0076237
                  96              1.7247             1.91448          0.00780161
                  97              1.7171             1.91244          0.00798213
                  98             1.70936             1.91037          0.00816524
                  99             1.70149             1.90826          0.00835092
                 100             1.69348             1.90611          0.00853915
                 101             1.68534             1.90393           0.0087299
                 102             1.67707              1.9017          0.00892314
                 103             1.66866             1.89944          0.00911883
                 104             1.66013             1.89714          0.00931694
                 105             1.65148              1.8948          0.00951743
                 106              1.6427             1.89242          0.00972024
                 107             1.63381                1.89          0.00992534
                 108              1.6248             1.88755           0.0101327
                 109             1.61567             1.88505           0.0103421
                 110             1.60644             1.88252           0.0105537
                 111              1.5971             1.87995           0.0107673
                 112             1.58766             1.87734           0.0109829
                 113             1.57813             1.87469           0.0112003
                 114              1.5685             1.87201           0.0114196
                 115             1.55878             1.86928           0.0116406
                 116             1.54899             1.86652           0.0118632
                 117             1.53911             1.86372           0.0120873
                 118             1.52917             1.86089           0.0123129
                 119             1.51916             1.85802           0.0125399
                 120             1.50909             1.85511            0.012768
                 121             1.49897             1.85216           0.0129973
                 122              1.4888             1.84919           0.0132277
                 123             1.47859             1.84617           0.0134589
                 124             1.46835             1.84313           0.0136909
                 125             1.45809             1.84005           0.0139236
                 126              1.4478             1.83693           0.0141568
                 127             1.43751             1.83379           0.0143904
                 128             1.42721             1.83061           0.0146244
                 129             1.41692              1.8274           0.0148585
                 130             1.40663             1.82417           0.0150926
                 131             1.39637              1.8209           0.0153266
                 132             1.38613             1.81761           0.0155604
                 133             1.37593             1.81429           0.0157938
                 134             1.36577             1.81094           0.0160267
                 135             1.35566             1.80757           0.0162589
                 136              1.3456             1.80417           0.0164904
                 137             1.33561             1.80075           0.0167209
                 138             1.32568             1.79731           0.0169504
                 139             1.31584             1.79384           0.0171788
                 140             1.30608             1.79036           0.0174058
                 141             1.29641             1.78686           0.0176314
                 142             1.28683             1.78334           0.0178554
                 143             1.27736              1.7798           0.0180777
                 144             1.26801             1.77624           0.0182982
                 145             1.25877             1.77268           0.0185167
                 146             1.24965             1.76909           0.0187332
                 147             1.24066              1.7655           0.0189476
                 148             1.23181             1.76189           0.0191596
                 149             1.22309             1.75828           0.0193693
                 150             1.21452             1.75465           0.0195764
                 151              1.2061             1.75102            0.019781
                 152             1.19783             1.74738           0.0199828
                 153             1.18972             1.74373           0.0201819
                 154             1.18177             1.74008           0.0203781
                 155             1.17399             1.73643           0.0205713
                 156             1.16637             1.73278           0.0207614
                 157             1.15893             1.72912           0.0209485
                 158             1.15166             1.72547           0.0211323
                 159             1.14457             1.72181           0.0213129
                 160             1.13766             1.71816           0.0214901
                 161             1.13093             1.71452           0.0216639
                 162             1.12438             1.71087           0.0218343
